bps_kota_nama,bps_kecamatan_nama,bps_kecamatan_kode,latitude,longitude,date,humidity,humidity_q1,humidity_q2,humidity_flag,precipitation,precipitation_q1,precipitation_q2,precipitation_flag,return,period
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230716,92.559448,70,75,extreme,76.644373,0,3.518548,extreme,3,jul_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230723,92.982848,70,75,extreme,80.200704,0,3.518548,extreme,4,jul_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230730,93.296081,71.25,76,extreme,82.957464,0,0.614664,extreme,5,aug_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230806,93.542609,71.25,76,extreme,85.209007,0,0.614664,extreme,6,aug_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230813,93.744685,71.25,76,extreme,87.11214,0,0.614664,extreme,7,aug_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230820,93.915161,71.25,76,extreme,88.760381,0,0.614664,extreme,8,aug_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230827,94.062102,71.25,76,extreme,90.214011,0,0.614664,extreme,9,aug_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230903,94.190881,66.125,74,extreme,91.514172,0.05317,3.379062,extreme,10,sep_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230910,94.305252,66.125,74,extreme,92.690196,0.05317,3.379062,extreme,11,sep_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230917,94.407935,66.125,74,extreme,93.763737,0.05317,3.379062,extreme,12,sep_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20230924,94.50096,66.125,74,extreme,94.751233,0.05317,3.379062,extreme,13,sep_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231001,94.58588,76.5,82.5,extreme,95.665459,1.606339,11.242304,extreme,14,oct_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231008,94.663911,76.5,82.5,extreme,96.516541,1.606339,11.242304,extreme,15,oct_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231015,94.736018,76.5,82.5,extreme,97.312641,1.606339,11.242304,extreme,16,oct_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231022,94.802981,76.5,82.5,extreme,98.060434,1.606339,11.242304,extreme,17,oct_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231029,94.865439,76.5,82.5,extreme,98.765449,1.606339,11.242304,extreme,18,oct_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231105,94.923921,77.625,85.25,extreme,99.432315,1.785465,13.714679,extreme,19,nov_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231112,94.978871,77.625,85.25,extreme,100.064952,1.785465,13.714679,extreme,20,nov_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231119,95.030664,77.625,85.25,extreme,100.6667,1.785465,13.714679,extreme,21,nov_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231126,95.079619,77.625,85.25,extreme,101.240438,1.785465,13.714679,extreme,22,nov_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231203,95.12601,80.5,81.5,extreme,101.788657,0.631621,13.290461,extreme,23,dec_2023
KABUPATEN INDRAMAYU,LOSARANG,3212180,-6.39143,108.15193,20231210,95.170075,80.5,81.5,extreme,102.31353,0.631621,13.290461,extreme,24,dec_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230702,90.715134,70,75,extreme,97.083753,0,2.033654,extreme,1,jul_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230709,91.922845,70,75,extreme,123.590028,0,2.033654,extreme,2,jul_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230716,92.559448,70,75,extreme,141.502678,0,2.033654,extreme,3,jul_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230723,92.982848,70,75,extreme,155.43567,0,2.033654,extreme,4,jul_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230730,93.296081,71.25,76,extreme,167.003379,0,1.193139,extreme,5,aug_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230806,93.542609,71.25,76,extreme,176.98008,0,1.193139,extreme,6,aug_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230813,93.744685,71.25,76,extreme,185.802901,0,1.193139,extreme,7,aug_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230820,93.915161,71.25,76,extreme,193.745133,0,1.193139,extreme,8,aug_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230827,94.062102,71.25,76,extreme,200.990109,0,1.193139,extreme,9,aug_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230903,94.190881,66.125,74,extreme,207.667346,0.06415,5.275208,extreme,10,sep_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230910,94.305252,66.125,74,extreme,213.872054,0.06415,5.275208,extreme,11,sep_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230917,94.407935,66.125,74,extreme,219.676461,0.06415,5.275208,extreme,12,sep_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20230924,94.50096,66.125,74,extreme,225.136777,0.06415,5.275208,extreme,13,sep_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231001,94.58588,76.5,82.5,extreme,230.297691,0.945354,12.86137,extreme,14,oct_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231008,94.663911,76.5,82.5,extreme,235.19537,0.945354,12.86137,extreme,15,oct_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231015,94.736018,76.5,82.5,extreme,239.859535,0.945354,12.86137,extreme,16,oct_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231022,94.802981,76.5,82.5,extreme,244.314935,0.945354,12.86137,extreme,17,oct_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231029,94.865439,76.5,82.5,extreme,248.58242,0.945354,12.86137,extreme,18,oct_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231105,94.923921,77.625,85.25,extreme,252.679731,3.216343,10.232826,extreme,19,nov_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231112,94.978871,77.625,85.25,extreme,256.622106,3.216343,10.232826,extreme,20,nov_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231119,95.030664,77.625,85.25,extreme,260.422732,3.216343,10.232826,extreme,21,nov_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231126,95.079619,77.625,85.25,extreme,264.093111,3.216343,10.232826,extreme,22,nov_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231203,95.12601,80.5,81.5,extreme,267.643336,0.373771,13.312545,extreme,23,dec_2023
KABUPATEN INDRAMAYU,PASEKAN,3212162,-6.26347,108.26099,20231210,95.170075,80.5,81.5,extreme,271.082321,0.373771,13.312545,extreme,24,dec_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230702,90.715134,70,75,extreme,63.249693,0,2.163299,extreme,1,jul_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230709,91.922845,70,75,extreme,72.000172,0,2.163299,extreme,2,jul_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230716,92.559448,70,75,extreme,77.103467,0,2.163299,extreme,3,jul_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230723,92.982848,70,75,extreme,80.720069,0,2.163299,extreme,4,jul_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230730,93.296081,71.25,76,extreme,83.523551,0,0.627151,extreme,5,aug_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230806,93.542609,71.25,76,extreme,85.813253,0,0.627151,extreme,6,aug_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230813,93.744685,71.25,76,extreme,87.74864,0,0.627151,extreme,7,aug_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230820,93.915161,71.25,76,extreme,89.424814,0,0.627151,extreme,8,aug_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230827,94.062102,71.25,76,extreme,90.90308,0,0.627151,extreme,9,aug_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230903,94.190881,66.125,74,extreme,92.225276,0.000642,6.216963,extreme,10,sep_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230910,94.305252,66.125,74,extreme,93.421232,0.000642,6.216963,extreme,11,sep_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230917,94.407935,66.125,74,extreme,94.512967,0.000642,6.216963,extreme,12,sep_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20230924,94.50096,66.125,74,extreme,95.517198,0.000642,6.216963,extreme,13,sep_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231001,94.58588,76.5,82.5,extreme,96.446918,2.143136,13.705051,extreme,14,oct_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231008,94.663911,76.5,82.5,extreme,97.312425,2.143136,13.705051,extreme,15,oct_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231015,94.736018,76.5,82.5,extreme,98.122017,2.143136,13.705051,extreme,16,oct_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231022,94.802981,76.5,82.5,extreme,98.882483,2.143136,13.705051,extreme,17,oct_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231029,94.865439,76.5,82.5,extreme,99.599446,2.143136,13.705051,extreme,18,oct_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231105,94.923921,77.625,85.25,extreme,100.277615,1.43082,8.669133,extreme,19,nov_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231112,94.978871,77.625,85.25,extreme,100.920973,1.43082,8.669133,extreme,20,nov_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231119,95.030664,77.625,85.25,extreme,101.53292,1.43082,8.669133,extreme,21,nov_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231126,95.079619,77.625,85.25,extreme,102.116381,1.43082,8.669133,extreme,22,nov_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231203,95.12601,80.5,81.5,extreme,102.673891,1.406672,9.597271,extreme,23,dec_2023
KABUPATEN INDRAMAYU,PATROL,3212221,-6.31953,107.98379,20231210,95.170075,80.5,81.5,extreme,103.20766,1.406672,9.597271,extreme,24,dec_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230702,90.715134,70,75,extreme,84.168884,0,4.06173,extreme,1,jul_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230709,91.922845,70,75,extreme,104.534618,0,4.06173,extreme,2,jul_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230716,92.559448,70,75,extreme,117.920357,0,4.06173,extreme,3,jul_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230723,92.982848,70,75,extreme,128.150386,0,4.06173,extreme,4,jul_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230730,93.296081,71.25,76,extreme,136.534074,0,1.270601,extreme,5,aug_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230806,93.542609,71.25,76,extreme,143.690437,0,1.270601,extreme,6,aug_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230813,93.744685,71.25,76,extreme,149.96513,0,1.270601,extreme,7,aug_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230820,93.915161,71.25,76,extreme,155.572337,0,1.270601,extreme,8,aug_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230827,94.062102,71.25,76,extreme,160.654656,0,1.270601,extreme,9,aug_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230903,94.190881,66.125,74,extreme,165.312171,0.08506,6.173447,extreme,10,sep_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230910,94.305252,66.125,74,extreme,169.618032,0.08506,6.173447,extreme,11,sep_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230917,94.407935,66.125,74,extreme,173.627441,0.08506,6.173447,extreme,12,sep_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20230924,94.50096,66.125,74,extreme,177.383161,0.08506,6.173447,extreme,13,sep_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231001,94.58588,76.5,82.5,extreme,180.919042,0.525524,9.289689,extreme,14,oct_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231008,94.663911,76.5,82.5,extreme,184.26237,0.525524,9.289689,extreme,15,oct_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231015,94.736018,76.5,82.5,extreme,187.435488,0.525524,9.289689,extreme,16,oct_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231022,94.802981,76.5,82.5,extreme,190.456936,0.525524,9.289689,extreme,17,oct_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231029,94.865439,76.5,82.5,extreme,193.342285,0.525524,9.289689,extreme,18,oct_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231105,94.923921,77.625,85.25,extreme,196.104742,1.917096,13.10596,extreme,19,nov_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231112,94.978871,77.625,85.25,extreme,198.755618,1.917096,13.10596,extreme,20,nov_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231119,95.030664,77.625,85.25,extreme,201.30468,1.917096,13.10596,extreme,21,nov_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231126,95.079619,77.625,85.25,extreme,203.76042,1.917096,13.10596,extreme,22,nov_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231203,95.12601,80.5,81.5,extreme,206.130275,0.36534,16.500509,extreme,23,dec_2023
KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,20231210,95.170075,80.5,81.5,extreme,208.420795,0.36534,16.500509,extreme,24,dec_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230702,90.715134,70,75,extreme,103.722794,0,4.389718,extreme,1,jul_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230709,91.922845,70,75,extreme,134.184643,0,4.389718,extreme,2,jul_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230716,92.559448,70,75,extreme,155.114332,0,4.389718,extreme,3,jul_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230723,92.982848,70,75,extreme,171.566139,0,4.389718,extreme,4,jul_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230730,93.296081,71.25,76,extreme,185.331484,0,0.585397,extreme,5,aug_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230806,93.542609,71.25,76,extreme,197.276967,0,0.585397,extreme,6,aug_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230813,93.744685,71.25,76,extreme,207.895052,0,0.585397,extreme,7,aug_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230820,93.915161,71.25,76,extreme,217.495275,0,0.585397,extreme,8,aug_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230827,94.062102,71.25,76,extreme,226.286221,0,0.585397,extreme,9,aug_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230903,94.190881,66.125,74,extreme,234.415826,0.022658,4.155474,extreme,10,sep_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230910,94.305252,66.125,74,extreme,241.993213,0.022658,4.155474,extreme,11,sep_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230917,94.407935,66.125,74,extreme,249.101421,0.022658,4.155474,extreme,12,sep_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20230924,94.50096,66.125,74,extreme,255.805259,0.022658,4.155474,extreme,13,sep_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231001,94.58588,76.5,82.5,extreme,262.156382,0.864488,11.397996,extreme,14,oct_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231008,94.663911,76.5,82.5,extreme,268.196694,0.864488,11.397996,extreme,15,oct_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231015,94.736018,76.5,82.5,extreme,273.960706,0.864488,11.397996,extreme,16,oct_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231022,94.802981,76.5,82.5,extreme,279.477216,0.864488,11.397996,extreme,17,oct_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231029,94.865439,76.5,82.5,extreme,284.770528,0.864488,11.397996,extreme,18,oct_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231105,94.923921,77.625,85.25,extreme,289.861365,2.37654,13.246571,extreme,19,nov_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231112,94.978871,77.625,85.25,extreme,294.767549,2.37654,13.246571,extreme,20,nov_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231119,95.030664,77.625,85.25,extreme,299.504536,2.37654,13.246571,extreme,21,nov_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231126,95.079619,77.625,85.25,extreme,304.085821,2.37654,13.246571,extreme,22,nov_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231203,95.12601,80.5,81.5,extreme,308.523268,1.125082,12.429198,extreme,23,dec_2023
KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,20231210,95.170075,80.5,81.5,extreme,312.827366,1.125082,12.429198,extreme,24,dec_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230702,90.715134,70,75,extreme,87.748422,0,3.413339,extreme,1,jul_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230709,91.922845,70,75,extreme,106.65528,0,3.413339,extreme,2,jul_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230716,92.559448,70,75,extreme,118.765403,0,3.413339,extreme,3,jul_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230723,92.982848,70,75,extreme,127.870522,0,3.413339,extreme,4,jul_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230730,93.296081,71.25,76,extreme,135.242927,0,0.220997,extreme,5,aug_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230806,93.542609,71.25,76,extreme,141.476118,0,0.220997,extreme,6,aug_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230813,93.744685,71.25,76,extreme,146.898144,0,0.220997,extreme,7,aug_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230820,93.915161,71.25,76,extreme,151.710599,0,0.220997,extreme,8,aug_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230827,94.062102,71.25,76,extreme,156.046765,0,0.220997,extreme,9,aug_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230903,94.190881,66.125,74,extreme,159.999622,0.023388,3.993117,extreme,10,sep_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230910,94.305252,66.125,74,extreme,163.636761,0.023388,3.993117,extreme,11,sep_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230917,94.407935,66.125,74,extreme,167.008948,0.023388,3.993117,extreme,12,sep_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20230924,94.50096,66.125,74,extreme,170.155336,0.023388,3.993117,extreme,13,sep_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231001,94.58588,76.5,82.5,extreme,173.106795,0.744128,10.681667,extreme,14,oct_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231008,94.663911,76.5,82.5,extreme,175.88812,0.744128,10.681667,extreme,15,oct_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231015,94.736018,76.5,82.5,extreme,178.519541,0.744128,10.681667,extreme,16,oct_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231022,94.802981,76.5,82.5,extreme,181.017795,0.744128,10.681667,extreme,17,oct_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231029,94.865439,76.5,82.5,extreme,183.396895,0.744128,10.681667,extreme,18,oct_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231105,94.923921,77.625,85.25,extreme,185.668695,2.327763,11.833778,extreme,19,nov_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231112,94.978871,77.625,85.25,extreme,187.843321,2.327763,11.833778,extreme,20,nov_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231119,95.030664,77.625,85.25,extreme,189.929491,2.327763,11.833778,extreme,21,nov_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231126,95.079619,77.625,85.25,extreme,191.934771,2.327763,11.833778,extreme,22,nov_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231203,95.12601,80.5,81.5,extreme,193.865771,1.975875,10.931669,extreme,23,dec_2023
KABUPATEN INDRAMAYU,SUKAGUMIWANG,3212081,-6.56406,108.32428,20231210,95.170075,80.5,81.5,extreme,195.7283,1.975875,10.931669,extreme,24,dec_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230702,90.715134,70,75,extreme,63.249693,0,2.163299,extreme,1,jul_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230709,91.922845,70,75,extreme,72.000172,0,2.163299,extreme,2,jul_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230716,92.559448,70,75,extreme,77.103467,0,2.163299,extreme,3,jul_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230723,92.982848,70,75,extreme,80.720069,0,2.163299,extreme,4,jul_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230730,93.296081,71.25,76,extreme,83.523551,0,0.627151,extreme,5,aug_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230806,93.542609,71.25,76,extreme,85.813253,0,0.627151,extreme,6,aug_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230813,93.744685,71.25,76,extreme,87.74864,0,0.627151,extreme,7,aug_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230820,93.915161,71.25,76,extreme,89.424814,0,0.627151,extreme,8,aug_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230827,94.062102,71.25,76,extreme,90.90308,0,0.627151,extreme,9,aug_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230903,94.190881,66.125,74,extreme,92.225276,0.000642,6.216963,extreme,10,sep_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230910,94.305252,66.125,74,extreme,93.421232,0.000642,6.216963,extreme,11,sep_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230917,94.407935,66.125,74,extreme,94.512967,0.000642,6.216963,extreme,12,sep_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20230924,94.50096,66.125,74,extreme,95.517198,0.000642,6.216963,extreme,13,sep_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231001,94.58588,76.5,82.5,extreme,96.446918,2.143136,13.705051,extreme,14,oct_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231008,94.663911,76.5,82.5,extreme,97.312425,2.143136,13.705051,extreme,15,oct_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231015,94.736018,76.5,82.5,extreme,98.122017,2.143136,13.705051,extreme,16,oct_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231022,94.802981,76.5,82.5,extreme,98.882483,2.143136,13.705051,extreme,17,oct_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231029,94.865439,76.5,82.5,extreme,99.599446,2.143136,13.705051,extreme,18,oct_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231105,94.923921,77.625,85.25,extreme,100.277615,1.43082,8.669133,extreme,19,nov_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231112,94.978871,77.625,85.25,extreme,100.920973,1.43082,8.669133,extreme,20,nov_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231119,95.030664,77.625,85.25,extreme,101.53292,1.43082,8.669133,extreme,21,nov_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231126,95.079619,77.625,85.25,extreme,102.116381,1.43082,8.669133,extreme,22,nov_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231203,95.12601,80.5,81.5,extreme,102.673891,1.406672,9.597271,extreme,23,dec_2023
KABUPATEN INDRAMAYU,SUKRA,3212220,-6.30374,107.92646,20231210,95.170075,80.5,81.5,extreme,103.20766,1.406672,9.597271,extreme,24,dec_2023
